hotel_name,reg,state,types,cus_name,phone_no,emel,customer_rating,membership,payment_method,resv_status,meal,assgn_room,cus_seg,room_type,adult,(child),dis_channel,price,nights,package_,gross,disc,disc_amt,sales,dep,d_s,arrival_date,depature_date,ADR,Sales Person,pos,comm_pay,customer_review
"Lexis Suites, Penang",North,Penang,City Hotel,Danny Sanchez,862057906382,Danny.Sanchez@protonmail.com,2,Gold,Cash,Check0Out,BB,A,Corporate,Studio,3,0,Agoda,1.650,3,180,4.950,5%,248,4.883,300,Refunded,7/6/2024,10/6/2024,36,Leo,Sales Manager,25,Poor
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Joseph Garner,196054901142,JGarner@hotmail.com,4,Platinum,Cash,Check0Out,BB,A,Family,Studio,3,0,Direct,1.650,7,420,11.550,10%,1.155,10.815,300,Refunded,13/12/2024,20/12/2024,36,Leo,Sales Manager,25,Very Good
"Lexis Suites, Penang",North,Penang,City Hotel,Andrew Smith,339054705727,Andrew_Smith@comcast.net,2,Gold,Cash,Check0Out,BB,A,Family,Single Room,1,1,Booking.com,550,9,360,4.950,5%,248,5.063,300,Refunded,23/12/2024,1/1/2025,40,Derek,Sales Executive,15,Poor
"Lexis Suites, Penang",North,Penang,City Hotel,Lisa Patterson,548078803787,Patterson_Lisa38@zoho.com,2,Platinum,Cash,Check0Out,BB,A,Individual,Studio,3,0,Booking.com,1.650,3,180,4.950,10%,495,4.635,300,Refunded,19/2/2024,22/2/2024,40,Leo,Sales Manager,25,Poor
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Sandra Wood,847055701987,Wood.Sandra@comcast.net,4,Platinum,Online Transfer,Check0Out,BB,A,Individual,Studio,3,0,Booking.com,1.650,3,180,4.950,10%,495,4.635,300,Refunded,9/5/2024,12/5/2024,36,Amy,Sales Executive,25,Very Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Mark Simmons,292003105008,MarkSimmons@protonmail.com,5,Platinum,Online Transfer,Check0Out,BB,D,Corporate,Single Room,1,0,Agoda,550,4,80,2.200,10%,220,2.060,300,Refunded,1/11/2024,5/11/2024,42,Derek,Sales Executive,15,Excellent
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Christine Fitzgerald,213013009550,Christine.F59@verizon.com,2,Platinum,Credit Card,Check0Out,BB,A,Family,Deluxe Room,2,2,Agoda,650,14,1.120,9.100,10%,910,9.310,300,Refunded,20/4/2024,4/5/2024,36,Amy,Sales Executive,20,Poor
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Steven Haynes,141034308182,Haynes_Steven12@zoho.com,3,Gold,Online Transfer,Check0Out,BB,A,Corporate,Single Room,1,0,Agoda,550,10,200,5.500,5%,275,5.425,300,Refunded,1/10/2024,11/10/2024,40,Leo,Sales Manager,15,Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Kathy Lewis,709077901176,Lewis_Kathy@hotmail.com,4,Platinum,Cash,Check0Out,BB,A,Corporate,Single Room,1,0,Booking.com,550,12,240,6.600,10%,660,6.180,300,Refunded,16/7/2024,28/7/2024,40,Leo,Sales Manager,15,Very Good
"Lexis Suites, Penang",North,Penang,City Hotel,Emma Sanders,644007907142,EmmaSanders@att.com,5,Gold,Credit Card,Check0Out,BB,A,Corporate,Single Room,1,0,Agoda,550,4,80,2.200,5%,110,2.170,300,Refunded,20/8/2024,24/8/2024,36,Leo,Sales Manager,15,Excellent
"Lexis Suites, Penang",North,Penang,City Hotel,Rachel Dillon,990078409823,Rachel.D@protonmail.com,4,Platinum,Online Transfer,Check0Out,BB,A,Family,Single Room,1,1,Booking.com,550,6,240,3.300,10%,330,3.210,300,Refunded,10/12/2024,16/12/2024,40,Leo,Sales Manager,15,Very Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Stephanie Perez,540041406236,Perez.Stephanie@att.com,3,Gold,Credit Card,Check0Out,BB,A,Individual,Studio,3,0,Agoda,1.650,13,780,21.450,5%,1.073,21.158,300,Refunded,3/3/2024,16/3/2024,40,Derek,Sales Executive,25,Good
"Lexis Suites, Penang",North,Penang,City Hotel,Alexis Schmidt,344086309279,Alexis.S@comcast.net,4,Platinum,Cash,Check0Out,BB,A,Corporate,Deluxe Room,2,0,Agoda,650,14,560,9.100,10%,910,8.750,300,Refunded,2/8/2024,16/8/2024,36,Amy,Sales Executive,20,Very Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Cynthia Pierce,456008508492,CynthiaPierce72@att.com,5,Gold,Cash,Check0Out,BB,A,Family,Studio,3,0,Agoda,1.650,5,300,8.250,5%,413,8.138,300,Refunded,14/4/2024,19/4/2024,"36,75",Amy,Sales Executive,25,Excellent
"Lexis Suites, Penang",North,Penang,City Hotel,Austin Clark,163094804114,Austin_Clark65@aol.com,5,Gold,Credit Card,Check0Out,BB,A,Individual,Deluxe Room,1,2,Agoda,650,9,540,5.850,5%,293,6.098,300,Refunded,31/3/2024,9/4/2024,30,Amy,Sales Executive,20,Excellent
"Le Méridien, Sabah",East,Sabah,Resort Hotel,William Smith,686063206251,William_Smith@comcast.net,3,Platinum,Credit Card,Check0Out,HB,A,Individual,Studio,3,0,Agoda,1.650,14,840,23.100,10%,2.310,21.630,300,Refunded,10/4/2024,24/4/2024,66,Derek,Sales Executive,25,Good
"Lexis Suites, Penang",North,Penang,City Hotel,Molly Nelson,559049800191,Molly_N@yandex.com,4,Platinum,Online Transfer,Check0Out,BB,D,Corporate,Single Room,1,0,Direct,550,10,200,5.500,10%,550,5.150,300,Refunded,10/11/2024,20/11/2024,"54,88",Amy,Sales Executive,15,Very Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Dennis Wise,839081703797,Wise.Dennis@comcast.net,4,Gold,Credit Card,Check0Out,HB,A,Corporate,Single Room,1,0,Booking.com,550,7,140,3.850,5%,193,3.798,300,Refunded,5/2/2024,12/2/2024,79,Amy,Sales Executive,15,Very Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Brittany Wright,732069100842,BWright@protonmail.com,4,Gold,Online Transfer,Check0Out,HB,D,Individual,Deluxe Room,1,2,Booking.com,650,7,420,4.550,5%,228,4.743,300,Refunded,3/10/2024,10/10/2024,94,Derek,Sales Executive,20,Very Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Scott Hart,130094408901,Scott.Hart@yandex.com,5,Gold,Online Transfer,Check0Out,HB,A,Corporate,Single Room,1,0,Booking.com,550,2,40,1.100,5%,55,1.085,300,Refunded,8/9/2024,10/9/2024,79,Amy,Sales Executive,15,Excellent
"Lexis Suites, Penang",North,Penang,City Hotel,Brandon Turner,964082909032,Brandon.T@hotmail.com,2,Gold,Online Transfer,Check0Out,HB,D,Corporate,Single Room,1,0,Booking.com,550,5,100,2.750,5%,138,2.713,300,Refunded,25/7/2024,30/7/2024,54,Derek,Sales Executive,15,Poor
"Lexis Suites, Penang",North,Penang,City Hotel,Krista Valencia,202065202505,Krista_Valencia@yahoo.com,3,Gold,Cash,Check0Out,BB,F,Corporate,Single Room,1,0,Agoda,550,9,180,4.950,5%,248,4.883,300,Refunded,15/12/2024,24/12/2024,74,Amy,Sales Executive,15,Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Tyler Roach,829086807467,Tyler.Roach@verizon.com,2,Gold,Cash,Check0Out,BB,D,Individual,Royal Suite,3,2,Booking.com,1.800,11,1.100,19.800,5%,990,19.910,300,Refunded,14/1/2024,25/1/2024,"71,33",Derek,Sales Executive,30,Poor
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,David Golden,685007402789,Golden_David@att.com,4,Gold,Online Transfer,Check0Out,BB,A,Corporate,Deluxe Room,2,0,Direct,650,12,480,7.800,5%,390,7.890,300,Refunded,20/2/2024,3/3/2024,48,Amy,Sales Executive,20,Very Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,William Johnson,874023605235,Johnson.William55@hotmail.com,4,Gold,Online Transfer,Check0Out,BB,D,Corporate,Single Room,1,0,Direct,550,2,40,1.100,5%,55,1.085,300,Refunded,31/1/2024,2/2/2024,"43,2",Leo,Sales Manager,15,Very Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Amy Phillips,403097609522,Amy_P@yahoo.com,2,Gold,Credit Card,Check0Out,BB,A,Family,Studio,3,0,Booking.com,1.650,11,660,18.150,5%,908,17.903,300,Refunded,9/2/2024,20/2/2024,36,Amy,Sales Executive,25,Poor
"Lexis Suites, Penang",North,Penang,City Hotel,Dominic Boyd,700044308259,Dominic.B@aol.com,2,Platinum,Cash,Check0Out,BB,D,Individual,Royal Suite,3,2,Booking.com,1.800,10,1.000,18.000,10%,1.800,17.200,300,Refunded,28/12/2024,7/1/2025,48,Leo,Sales Manager,30,Poor
"Le Méridien, Sabah",East,Sabah,Resort Hotel,John Caldwell,942037002819,Caldwell.John@verizon.com,2,Platinum,Cash,Check0Out,BB,D,Corporate,Deluxe Room,2,0,Booking.com,650,11,440,7.150,10%,715,6.875,300,Refunded,4/12/2024,15/12/2024,"72,29",Derek,Sales Executive,20,Poor
"Lexis Suites, Penang",North,Penang,City Hotel,Michael Sutton,188099307223,MSutton@aol.com,5,Platinum,Online Transfer,Check0Out,BB,A,Corporate,Deluxe Room,2,0,Direct,650,10,400,6.500,10%,650,6.250,300,Refunded,5/3/2024,15/3/2024,36,Derek,Sales Executive,20,Excellent
"Lexis Suites, Penang",North,Penang,City Hotel,Carlos Cooley,741066909584,Cooley.Carlos@att.com,4,Platinum,Credit Card,Check0Out,BB,D,Corporate,Single Room,1,0,Direct,550,1,20,550,10%,55,515,300,Refunded,5/9/2024,6/9/2024,"43,2",Amy,Sales Executive,15,Very Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Brianna Rodriguez,169056905224,Brianna.Rodriguez18@protonmail.com,4,Gold,Credit Card,Check0Out,BB,A,Individual,Royal Suite,3,2,Direct,1.800,16,1.600,28.800,5%,1.440,28.960,300,Refunded,28/5/2024,13/6/2024,36,Leo,Sales Manager,30,Very Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Jacob Parks,349093205653,JacobParks@outlook.com,2,Platinum,Credit Card,Check0Out,BB,D,Corporate,Single Room,1,0,Direct,550,10,200,5.500,10%,550,5.150,300,Refunded,3/1/2024,13/1/2024,"63,92",Leo,Sales Manager,15,Poor
"Lexis Suites, Penang",North,Penang,City Hotel,Dustin Conrad,982009402625,Conrad.Dustin@yahoo.com,2,Gold,Credit Card,Check0Out,BB,E,Corporate,Single Room,1,0,Booking.com,550,16,320,8.800,5%,440,8.680,300,Refunded,13/11/2024,29/11/2024,0,Derek,Sales Executive,15,Poor
"Lexis Suites, Penang",North,Penang,City Hotel,Jon Bennett,742020302196,Jon.B@gmail.com,4,Platinum,Online Transfer,Check0Out,BB,D,Corporate,Studio,3,0,Agoda,1.650,9,540,14.850,10%,1.485,13.905,300,Refunded,28/9/2024,7/10/2024,49,Leo,Sales Manager,25,Very Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Gina Merritt,386040803720,Gina.Merritt97@gmail.com,3,Gold,Online Transfer,Check0Out,BB,D,Individual,Studio,3,1,Booking.com,1.650,5,400,8.250,5%,413,8.238,300,Refunded,26/9/2024,1/10/2024,55,Amy,Sales Executive,25,Good
"Lexis Suites, Penang",North,Penang,City Hotel,Caleb Copeland,513095906611,Copeland_Caleb@hotmail.com,2,Gold,Online Transfer,Check0Out,BB,D,Corporate,Deluxe Room,2,0,Agoda,650,15,600,9.750,5%,488,9.863,300,Refunded,22/10/2024,6/11/2024,40,Derek,Sales Executive,20,Poor
"Lexis Suites, Penang",North,Penang,City Hotel,Matthew Sullivan,606023806886,MatthewSullivan@hotmail.com,3,Platinum,Cash,Check0Out,BB,H,Corporate,Single Room,1,0,Booking.com,550,12,240,6.600,10%,660,6.180,300,Refunded,30/1/2024,11/2/2024,108,Derek,Sales Executive,15,Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Brianna Colon,421031707080,BColon@yandex.com,4,Gold,Credit Card,Check0Out,BB,A,Corporate,Studio,3,0,Agoda,1.650,9,540,14.850,5%,743,14.648,300,Refunded,9/4/2024,18/4/2024,35,Leo,Sales Manager,25,Very Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Jeffrey Martin,922084900626,Martin.Jeffrey91@comcast.net,4,Gold,Online Transfer,Check0Out,BB,C,Individual,Studio,3,1,Agoda,1.650,1,80,1.650,5%,83,1.648,300,Refunded,11/1/2024,12/1/2024,48,Derek,Sales Executive,25,Very Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Taylor Phillips DDS,960007109894,DDS_Taylor@hotmail.com,3,Platinum,Cash,Check0Out,HB,D,Corporate,Studio,3,0,Agoda,1.650,14,840,23.100,10%,2.310,21.630,300,Refunded,11/8/2024,25/8/2024,88,Leo,Sales Manager,25,Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Elizabeth Weaver,785051906798,Elizabeth_Weaver@mail.com,2,Platinum,Online Transfer,Check0Out,BB,D,Family,Studio,3,0,Agoda,1.650,13,780,21.450,10%,2.145,20.085,300,Refunded,2/9/2024,15/9/2024,35,Derek,Sales Executive,25,Poor
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Teresa Mccann,163046504325,Mccann_Teresa@yahoo.com,4,Gold,Cash,Check0Out,HB,A,Individual,Studio,3,0,Booking.com,1.650,7,420,11.550,5%,578,11.393,300,Refunded,13/2/2024,20/2/2024,"77,23",Leo,Sales Manager,25,Very Good
"Lexis Suites, Penang",North,Penang,City Hotel,Danielle Baker DVM,846094701755,Danielle_D@aol.com,4,Platinum,Online Transfer,Check0Out,BB,A,Individual,Deluxe Room,2,1,Agoda,650,10,600,6.500,10%,650,6.450,300,Refunded,2/6/2024,12/6/2024,36,Derek,Sales Executive,20,Very Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Jimmy Flores,544025406031,Jimmy_Flores@mail.com,3,Platinum,Online Transfer,Check0Out,BB,A,Corporate,Studio,3,0,Booking.com,1.650,7,420,11.550,10%,1.155,10.815,300,Refunded,29/9/2024,6/10/2024,36,Derek,Sales Executive,25,Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Kathryn Perez,556036508724,KathrynPerez@verizon.com,4,Gold,Credit Card,Check0Out,BB,E,Corporate,Single Room,1,0,Direct,550,5,100,2.750,5%,138,2.713,300,Refunded,1/6/2024,6/6/2024,"56,16",Derek,Sales Executive,15,Very Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Mary Kelly,769040508319,Kelly_Mary@hotmail.com,4,Platinum,Credit Card,Check0Out,BB,E,Individual,Studio,3,0,Booking.com,1.650,11,660,18.150,10%,1.815,16.995,300,Refunded,22/3/2024,2/4/2024,"56,16",Amy,Sales Executive,25,Very Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,John Lee,718057005470,Lee_John@yahoo.com,3,Platinum,Online Transfer,Check0Out,BB,D,Family,Royal Suite,3,2,Direct,1.800,16,1.600,28.800,10%,2.880,27.520,300,Refunded,2/5/2024,18/5/2024,"52,2",Leo,Sales Manager,30,Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Kayla Moore,313027501379,Kayla.M@mail.com,3,Gold,Online Transfer,Check0Out,BB,A,Corporate,Single Room,1,0,Agoda,550,15,300,8.250,5%,413,8.138,300,Refunded,4/10/2024,19/10/2024,48,Leo,Sales Manager,15,Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Robert Maynard MD,146016201077,RMD@comcast.net,4,Platinum,Credit Card,Check0Out,HB,D,Corporate,Deluxe Room,2,0,Agoda,650,8,320,5.200,10%,520,5.000,300,Refunded,3/5/2024,11/5/2024,"61,2",Leo,Sales Manager,20,Very Good
"Lexis Suites, Penang",North,Penang,City Hotel,Sarah Dyer,620055807825,Sarah_Dyer92@gmail.com,5,Gold,Credit Card,Check0Out,HB,D,Corporate,Deluxe Room,2,0,Direct,650,15,600,9.750,5%,488,9.863,300,Refunded,5/12/2024,20/12/2024,"55,04",Derek,Sales Executive,20,Excellent
"Lexis Suites, Penang",North,Penang,City Hotel,Reginald Miller,861076405398,RMiller@zoho.com,3,Gold,Credit Card,Check0Out,BB,D,Family,Royal Suite,3,2,Direct,1.800,10,1.000,18.000,5%,900,18.100,300,Refunded,14/10/2024,24/10/2024,58,Derek,Sales Executive,30,Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Kathy Carpenter,577091804888,Kathy.C36@hotmail.com,2,Gold,Credit Card,Check0Out,BB,A,Corporate,Deluxe Room,2,0,Agoda,650,14,560,9.100,5%,455,9.205,300,Refunded,1/11/2024,15/11/2024,40,Amy,Sales Executive,20,Poor
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Thomas Garcia,325014900830,TGarcia@mail.com,5,Gold,Credit Card,Check0Out,BB,A,Corporate,Studio,3,0,Direct,1.650,6,360,9.900,5%,495,9.765,300,Refunded,27/3/2024,2/4/2024,40,Amy,Sales Executive,25,Excellent
"Lexis Suites, Penang",North,Penang,City Hotel,Alyssa Wagner,210045807758,Wagner.Alyssa@outlook.com,4,Gold,Cash,Check0Out,BB,A,Family,Studio,3,0,Booking.com,1.650,14,840,23.100,5%,1.155,22.785,300,Refunded,30/8/2024,13/9/2024,40,Leo,Sales Manager,25,Very Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Kristine Haney,174032000003,Kristine_Haney@hotmail.com,4,Gold,Online Transfer,Check0Out,BB,A,Family,Single Room,1,1,Booking.com,550,9,360,4.950,5%,248,5.063,300,Refunded,13/9/2024,22/9/2024,"47,7",Leo,Sales Manager,15,Very Good
"Lexis Suites, Penang",North,Penang,City Hotel,Willie Pope,471010706323,Pope_Willie29@verizon.com,3,Platinum,Online Transfer,Check0Out,BB,A,Individual,Studio,3,0,Booking.com,1.650,12,720,19.800,10%,1.980,18.540,300,Refunded,19/11/2024,1/12/2024,40,Derek,Sales Executive,25,Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel,David Walker,703053106072,Walker_David@outlook.com,3,Platinum,Online Transfer,Check0Out,BB,D,Individual,Studio,3,0,Agoda,1.650,1,60,1.650,10%,165,1.545,300,Refunded,1/7/2024,2/7/2024,"73,2",Amy,Sales Executive,25,Good
"Lexis Suites, Penang",North,Penang,City Hotel,Michael Johnson,437005407915,Michael.J@yandex.com,2,Platinum,Cash,Check0Out,BB,E,Corporate,Single Room,1,0,Direct,550,10,200,5.500,10%,550,5.150,300,Refunded,30/7/2024,9/8/2024,79,Derek,Sales Executive,15,Poor
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Erin Ford,976060504688,Erin.Ford@protonmail.com,5,Gold,Credit Card,Check0Out,BB,D,Family,Deluxe Room,2,1,Booking.com,650,10,600,6.500,5%,325,6.775,300,Refunded,16/11/2024,26/11/2024,37,Amy,Sales Executive,20,Excellent
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,April Mays,276056607750,April.Mays@zoho.com,3,Platinum,Credit Card,Check0Out,BB,A,Corporate,Deluxe Room,2,0,Agoda,650,7,280,4.550,10%,455,4.375,300,Refunded,9/1/2024,16/1/2024,40,Derek,Sales Executive,20,Good
"Lexis Suites, Penang",North,Penang,City Hotel,Adam Taylor,246089008000,AdamTaylor@hotmail.com,5,Platinum,Credit Card,Check0Out,BB,A,Individual,Studio,3,0,Direct,1.650,10,600,16.500,10%,1.650,15.450,300,Refunded,7/5/2024,17/5/2024,40,Leo,Sales Manager,25,Excellent
"Lexis Suites, Penang",North,Penang,City Hotel,Danielle White,444029107984,DanielleWhite@gmail.com,3,Platinum,Online Transfer,Check0Out,BB,C,Corporate,Deluxe Room,2,0,Booking.com,650,12,480,7.800,10%,780,7.500,300,Refunded,3/1/2024,15/1/2024,"40,5",Derek,Sales Executive,20,Good
"Lexis Suites, Penang",North,Penang,City Hotel,Sarah Hernandez,235050505407,Sarah_H@verizon.com,3,Platinum,Credit Card,Check0Out,BB,A,Family,Deluxe Room,1,2,Direct,650,16,960,10.400,10%,1.040,10.320,300,Refunded,23/7/2024,8/8/2024,40,Amy,Sales Executive,20,Good
"Lexis Suites, Penang",North,Penang,City Hotel,Dana Whitaker,205059709116,Whitaker.Dana@att.com,3,Gold,Credit Card,Check0Out,BB,A,Individual,Studio,3,0,Agoda,1.650,16,960,26.400,5%,1.320,26.040,300,Refunded,6/3/2024,22/3/2024,36,Leo,Sales Manager,25,Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Robert Wright,190066405244,Wright_Robert94@verizon.com,3,Gold,Credit Card,Check0Out,BB,A,Corporate,Deluxe Room,2,0,Direct,650,10,400,6.500,5%,325,6.575,300,Refunded,31/5/2024,10/6/2024,40,Leo,Sales Manager,20,Good
"Lexis Suites, Penang",North,Penang,City Hotel,Eric Lee,634028904584,Eric_Lee@yahoo.com,5,Gold,Online Transfer,Check0Out,BB,A,Corporate,Studio,3,0,Agoda,1.650,10,600,16.500,5%,825,16.275,300,Refunded,24/6/2024,4/7/2024,53,Leo,Sales Manager,25,Excellent
"Lexis Suites, Penang",North,Penang,City Hotel,Anthony Neal,806049908217,AnthonyNeal@yahoo.com,5,Platinum,Online Transfer,Check0Out,BB,C,Family,Deluxe Room,1,2,Agoda,650,3,180,1.950,10%,195,1.935,300,Refunded,11/7/2024,14/7/2024,53,Bernice,Sales Executive,20,Excellent
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Daniel Knight,897086605375,Daniel_Knight@mail.com,5,Gold,Cash,Check0Out,BB,D,Corporate,Single Room,1,0,Booking.com,550,11,220,6.050,5%,303,5.968,300,Refunded,30/9/2024,11/10/2024,"27,9",Bernice,Sales Executive,15,Excellent
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Brenda Evans,928075106993,BrendaEvans@protonmail.com,2,Gold,Cash,Check0Out,BB,D,Corporate,Single Room,1,0,Agoda,550,6,120,3.300,5%,165,3.255,300,Refunded,4/11/2024,10/11/2024,73,Amy,Sales Executive,15,Poor
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Richard Rice,679013505268,RichardRice18@mail.com,3,Platinum,Online Transfer,Check0Out,BB,A,Corporate,Deluxe Room,2,0,Direct,650,9,360,5.850,10%,585,5.625,300,Refunded,25/3/2024,3/4/2024,40,Amy,Sales Executive,20,Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Joshua Anderson,793088307820,Joshua.A@hotmail.com,3,Gold,Online Transfer,Check0Out,BB,A,Family,Deluxe Room,2,2,Booking.com,650,2,160,1.300,5%,65,1.395,300,Refunded,7/7/2024,9/7/2024,48,Leo,Sales Manager,20,Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Kathleen Simpson,631003706339,Kathleen.Simpson@att.com,5,Platinum,Cash,Check0Out,BB,E,Individual,Studio,3,0,Direct,1.650,8,480,13.200,10%,1.320,12.360,300,Refunded,12/1/2024,20/1/2024,"85,5",Bernice,Sales Executive,25,Excellent
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Linda Powers,170070505809,Powers_Linda@zoho.com,5,Platinum,Credit Card,Check0Out,BB,D,Corporate,Deluxe Room,2,0,Direct,650,12,480,7.800,10%,780,7.500,300,Refunded,29/2/2024,12/3/2024,53,Amy,Sales Executive,20,Excellent
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Darren Harris,901079801986,Darren_Harris@zoho.com,2,Gold,Online Transfer,Check0Out,BB,C,Corporate,Single Room,1,0,Booking.com,550,5,100,2.750,5%,138,2.713,300,Refunded,16/7/2024,21/7/2024,48,Bernice,Sales Executive,15,Poor
"Lexis Suites, Penang",North,Penang,City Hotel,Lisa Martin,850057907544,Lisa.Martin@hotmail.com,5,Platinum,Cash,Check0Out,BB,A,Family,Deluxe Room,1,2,Booking.com,650,16,960,10.400,10%,1.040,10.320,300,Refunded,23/3/2024,8/4/2024,36,Leo,Sales Manager,20,Excellent
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Emily Anderson,214094803515,Emily.Anderson@protonmail.com,5,Gold,Online Transfer,Check0Out,BB,A,Corporate,Single Room,1,0,Booking.com,550,12,240,6.600,5%,330,6.510,300,Refunded,22/11/2024,4/12/2024,40,Bernice,Sales Executive,15,Excellent
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Gail Jensen,614052408340,Gail.J31@yandex.com,3,Platinum,Credit Card,Check0Out,BB,A,Corporate,Deluxe Room,2,0,Agoda,650,15,600,9.750,10%,975,9.375,300,Refunded,27/8/2024,11/9/2024,40,Leo,Sales Manager,20,Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Lori Ramos,770095702209,LoriRamos84@gmail.com,2,Platinum,Credit Card,Check0Out,BB,A,Family,Studio,3,0,Direct,1.650,8,480,13.200,10%,1.320,12.360,300,Refunded,14/8/2024,22/8/2024,40,Bernice,Sales Executive,25,Poor
"Lexis Suites, Penang",North,Penang,City Hotel,Christina Murray,741067802357,Christina.Murray@aol.com,4,Platinum,Online Transfer,Check0Out,BB,D,Family,Single Room,1,1,Agoda,550,3,120,1.650,10%,165,1.605,300,Refunded,31/5/2024,3/6/2024,53,Amy,Sales Executive,15,Very Good
"Lexis Suites, Penang",North,Penang,City Hotel,Ashley Barrera,516087603377,Ashley_B@outlook.com,5,Platinum,Cash,Check0Out,BB,A,Corporate,Deluxe Room,2,0,Agoda,650,1,40,650,10%,65,625,300,Refunded,30/12/2024,31/12/2024,40,Bernice,Sales Executive,20,Excellent
"Le Méridien, Sabah",East,Sabah,Resort Hotel,John Lopez,604034008014,JohnLopez30@hotmail.com,5,Platinum,Online Transfer,Check0Out,BB,C,Corporate,Single Room,1,0,Direct,550,9,180,4.950,10%,495,4.635,300,Refunded,6/10/2024,15/10/2024,"43,2",Bernice,Sales Executive,15,Excellent
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Catherine Newman,912006802176,Catherine_N@hotmail.com,2,Gold,Credit Card,Check0Out,BB,D,Individual,Studio,3,0,Booking.com,1.650,14,840,23.100,5%,1.155,22.785,300,Refunded,2/3/2024,16/3/2024,"27,9",Amy,Sales Executive,25,Poor
